file_path,emotion,speaker_id,gender,dataset,mel_path,mel3_path,mfcc_path,label
data/tess\YAF_neutral\YAF_shack_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03597.npy,mel_3channel\tess_tess_YAF_03597.npy,mfccs\tess_tess_YAF_03597.npy,4
data/savee\DC_a13.wav,angry,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04060.npy,mel_3channel\savee_savee_DC_04060.npy,mfccs\savee_savee_DC_04060.npy,0
data/tess\YAF_angry\YAF_jug_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02718.npy,mel_3channel\tess_tess_YAF_02718.npy,mfccs\tess_tess_YAF_02718.npy,0
data/tess\YAF_disgust\YAF_mess_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02947.npy,mel_3channel\tess_tess_YAF_02947.npy,mfccs\tess_tess_YAF_02947.npy,1
data/tess\YAF_pleasant_surprised\YAF_room_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03787.npy,mel_3channel\tess_tess_YAF_03787.npy,mfccs\tess_tess_YAF_03787.npy,6
data/tess\OAF_neutral\OAF_time_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02620.npy,mel_3channel\tess_tess_OAF_02620.npy,mfccs\tess_tess_OAF_02620.npy,4
data/tess\YAF_pleasant_surprised\YAF_mess_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03747.npy,mel_3channel\tess_tess_YAF_03747.npy,mfccs\tess_tess_YAF_03747.npy,6
data/tess\YAF_angry\YAF_goose_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02700.npy,mel_3channel\tess_tess_YAF_02700.npy,mfccs\tess_tess_YAF_02700.npy,0
data/savee\JK_h15.wav,happy,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04347.npy,mel_3channel\savee_savee_JK_04347.npy,mfccs\savee_savee_JK_04347.npy,3
data/tess\OAF_disgust\OAF_calm_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02061.npy,mel_3channel\tess_tess_OAF_02061.npy,mfccs\tess_tess_OAF_02061.npy,1
data/tess\OAF_Sad\OAF_whip_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01839.npy,mel_3channel\tess_tess_OAF_01839.npy,mfccs\tess_tess_OAF_01839.npy,5
data/tess\YAF_happy\YAF_when_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03437.npy,mel_3channel\tess_tess_YAF_03437.npy,mfccs\tess_tess_YAF_03437.npy,3
data/savee\DC_n12.wav,neutral,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04119.npy,mel_3channel\savee_savee_DC_04119.npy,mfccs\savee_savee_DC_04119.npy,4
data/ravdess\Actor_17\03-01-08-01-02-01-17.wav,surprised,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00878.npy,mel_3channel\ravdess_ravdess_17_00878.npy,mfccs\ravdess_ravdess_17_00878.npy,6
data/ravdess\Actor_19\03-01-06-01-02-02-19.wav,fearful,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00967.npy,mel_3channel\ravdess_ravdess_19_00967.npy,mfccs\ravdess_ravdess_19_00967.npy,2
data/tess\OAF_disgust\OAF_red_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02183.npy,mel_3channel\tess_tess_OAF_02183.npy,mfccs\tess_tess_OAF_02183.npy,1
data/tess\YAF_pleasant_surprised\YAF_sheep_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03800.npy,mel_3channel\tess_tess_YAF_03800.npy,mfccs\tess_tess_YAF_03800.npy,6
data/savee\JK_a11.wav,angry,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04298.npy,mel_3channel\savee_savee_JK_04298.npy,mfccs\savee_savee_JK_04298.npy,0
data/tess\YAF_pleasant_surprised\YAF_should_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03802.npy,mel_3channel\tess_tess_YAF_03802.npy,mfccs\tess_tess_YAF_03802.npy,6
data/tess\YAF_fear\YAF_love_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03142.npy,mel_3channel\tess_tess_YAF_03142.npy,mfccs\tess_tess_YAF_03142.npy,2
data/ravdess\Actor_05\03-01-01-01-02-01-05.wav,neutral,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00210.npy,mel_3channel\ravdess_ravdess_05_00210.npy,mfccs\ravdess_ravdess_05_00210.npy,4
data/savee\JK_n06.wav,neutral,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04353.npy,mel_3channel\savee_savee_JK_04353.npy,mfccs\savee_savee_JK_04353.npy,4
data/tess\OAF_Sad\OAF_raise_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01779.npy,mel_3channel\tess_tess_OAF_01779.npy,mfccs\tess_tess_OAF_01779.npy,5
data/tess\OAF_neutral\OAF_neat_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02558.npy,mel_3channel\tess_tess_OAF_02558.npy,mfccs\tess_tess_OAF_02558.npy,4
data/tess\YAF_fear\YAF_goal_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03098.npy,mel_3channel\tess_tess_YAF_03098.npy,mfccs\tess_tess_YAF_03098.npy,2
data/tess\OAF_happy\OAF_match_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02345.npy,mel_3channel\tess_tess_OAF_02345.npy,mfccs\tess_tess_OAF_02345.npy,3
data/ravdess\Actor_15\03-01-08-01-01-02-15.wav,surprised,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00773.npy,mel_3channel\ravdess_ravdess_15_00773.npy,mfccs\ravdess_ravdess_15_00773.npy,6
data/tess\OAF_Pleasant_surprise\OAF_sure_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01611.npy,mel_3channel\tess_tess_OAF_01611.npy,mfccs\tess_tess_OAF_01611.npy,6
data/tess\YAF_fear\YAF_third_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03218.npy,mel_3channel\tess_tess_YAF_03218.npy,mfccs\tess_tess_YAF_03218.npy,2
data/ravdess\Actor_02\03-01-06-01-02-02-02.wav,fearful,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00083.npy,mel_3channel\ravdess_ravdess_02_00083.npy,mfccs\ravdess_ravdess_02_00083.npy,2
data/tess\OAF_Pleasant_surprise\OAF_gas_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01493.npy,mel_3channel\tess_tess_OAF_01493.npy,mfccs\tess_tess_OAF_01493.npy,6
data/tess\OAF_Sad\OAF_tell_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01816.npy,mel_3channel\tess_tess_OAF_01816.npy,mfccs\tess_tess_OAF_01816.npy,5
data/tess\OAF_neutral\OAF_moon_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02552.npy,mel_3channel\tess_tess_OAF_02552.npy,mfccs\tess_tess_OAF_02552.npy,4
data/savee\JK_n24.wav,neutral,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04371.npy,mel_3channel\savee_savee_JK_04371.npy,mfccs\savee_savee_JK_04371.npy,4
data/tess\YAF_angry\YAF_nag_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02756.npy,mel_3channel\tess_tess_YAF_02756.npy,mfccs\tess_tess_YAF_02756.npy,0
data/savee\DC_h09.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04101.npy,mel_3channel\savee_savee_DC_04101.npy,mfccs\savee_savee_DC_04101.npy,3
data/tess\YAF_pleasant_surprised\YAF_ton_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03824.npy,mel_3channel\tess_tess_YAF_03824.npy,mfccs\tess_tess_YAF_03824.npy,6
data/ravdess\Actor_19\03-01-07-01-02-01-19.wav,disgust,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00974.npy,mel_3channel\ravdess_ravdess_19_00974.npy,mfccs\ravdess_ravdess_19_00974.npy,1
data/ravdess\Actor_20\03-01-07-01-01-02-20.wav,disgust,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01025.npy,mel_3channel\ravdess_ravdess_20_01025.npy,mfccs\ravdess_ravdess_20_01025.npy,1
data/tess\OAF_Sad\OAF_shawl_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01799.npy,mel_3channel\tess_tess_OAF_01799.npy,mfccs\tess_tess_OAF_01799.npy,5
data/tess\OAF_Pleasant_surprise\OAF_keep_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01521.npy,mel_3channel\tess_tess_OAF_01521.npy,mfccs\tess_tess_OAF_01521.npy,6
data/tess\OAF_disgust\OAF_dead_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02075.npy,mel_3channel\tess_tess_OAF_02075.npy,mfccs\tess_tess_OAF_02075.npy,1
data/tess\YAF_angry\YAF_near_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02758.npy,mel_3channel\tess_tess_YAF_02758.npy,mfccs\tess_tess_YAF_02758.npy,0
data/tess\YAF_angry\YAF_wire_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02842.npy,mel_3channel\tess_tess_YAF_02842.npy,mfccs\tess_tess_YAF_02842.npy,0
data/tess\OAF_Fear\OAF_reach_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01381.npy,mel_3channel\tess_tess_OAF_01381.npy,mfccs\tess_tess_OAF_01381.npy,2
data/tess\YAF_pleasant_surprised\YAF_road_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03786.npy,mel_3channel\tess_tess_YAF_03786.npy,mfccs\tess_tess_YAF_03786.npy,6
data/ravdess\Actor_04\03-01-03-01-02-02-04.wav,happy,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00163.npy,mel_3channel\ravdess_ravdess_04_00163.npy,mfccs\ravdess_ravdess_04_00163.npy,3
data/tess\OAF_Pleasant_surprise\OAF_rain_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01578.npy,mel_3channel\tess_tess_OAF_01578.npy,mfccs\tess_tess_OAF_01578.npy,6
data/ravdess\Actor_15\03-01-01-01-01-02-15.wav,neutral,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00729.npy,mel_3channel\ravdess_ravdess_15_00729.npy,mfccs\ravdess_ravdess_15_00729.npy,4
data/ravdess\Actor_12\03-01-03-01-01-02-12.wav,happy,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00577.npy,mel_3channel\ravdess_ravdess_12_00577.npy,mfccs\ravdess_ravdess_12_00577.npy,3
data/savee\JE_su02.wav,surprised,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04274.npy,mel_3channel\savee_savee_JE_04274.npy,mfccs\savee_savee_JE_04274.npy,6
data/tess\OAF_Sad\OAF_raid_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01777.npy,mel_3channel\tess_tess_OAF_01777.npy,mfccs\tess_tess_OAF_01777.npy,5
data/tess\YAF_neutral\YAF_lot_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03541.npy,mel_3channel\tess_tess_YAF_03541.npy,mfccs\tess_tess_YAF_03541.npy,4
data/ravdess\Actor_23\03-01-03-01-02-01-23.wav,happy,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01150.npy,mel_3channel\ravdess_ravdess_23_01150.npy,mfccs\ravdess_ravdess_23_01150.npy,3
data/ravdess\Actor_04\03-01-04-02-02-01-04.wav,sad,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00174.npy,mel_3channel\ravdess_ravdess_04_00174.npy,mfccs\ravdess_ravdess_04_00174.npy,5
data/savee\JE_f04.wav,fearful,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04201.npy,mel_3channel\savee_savee_JE_04201.npy,mfccs\savee_savee_JE_04201.npy,2
data/ravdess\Actor_19\03-01-06-01-01-02-19.wav,fearful,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00965.npy,mel_3channel\ravdess_ravdess_19_00965.npy,mfccs\ravdess_ravdess_19_00965.npy,2
data/tess\YAF_pleasant_surprised\YAF_search_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03794.npy,mel_3channel\tess_tess_YAF_03794.npy,mfccs\tess_tess_YAF_03794.npy,6
data/tess\OAF_neutral\OAF_tell_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02615.npy,mel_3channel\tess_tess_OAF_02615.npy,mfccs\tess_tess_OAF_02615.npy,4
data/tess\YAF_happy\YAF_far_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03287.npy,mel_3channel\tess_tess_YAF_03287.npy,mfccs\tess_tess_YAF_03287.npy,3
data/tess\OAF_happy\OAF_tool_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02425.npy,mel_3channel\tess_tess_OAF_02425.npy,mfccs\tess_tess_OAF_02425.npy,3
data/tess\OAF_happy\OAF_live_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02336.npy,mel_3channel\tess_tess_OAF_02336.npy,mfccs\tess_tess_OAF_02336.npy,3
data/savee\JE_a01.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04168.npy,mel_3channel\savee_savee_JE_04168.npy,mfccs\savee_savee_JE_04168.npy,0
data/tess\YAF_fear\YAF_pool_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03174.npy,mel_3channel\tess_tess_YAF_03174.npy,mfccs\tess_tess_YAF_03174.npy,2
data/tess\OAF_angry\OAF_yes_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02045.npy,mel_3channel\tess_tess_OAF_02045.npy,mfccs\tess_tess_OAF_02045.npy,0
data/tess\YAF_happy\YAF_hole_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03310.npy,mel_3channel\tess_tess_YAF_03310.npy,mfccs\tess_tess_YAF_03310.npy,3
data/savee\JK_d11.wav,disgust,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04313.npy,mel_3channel\savee_savee_JK_04313.npy,mfccs\savee_savee_JK_04313.npy,1
data/savee\JK_n04.wav,neutral,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04351.npy,mel_3channel\savee_savee_JK_04351.npy,mfccs\savee_savee_JK_04351.npy,4
data/tess\YAF_happy\YAF_cool_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03272.npy,mel_3channel\tess_tess_YAF_03272.npy,mfccs\tess_tess_YAF_03272.npy,3
data/tess\YAF_neutral\YAF_neat_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03559.npy,mel_3channel\tess_tess_YAF_03559.npy,mfccs\tess_tess_YAF_03559.npy,4
data/tess\YAF_sad\YAF_bought_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03858.npy,mel_3channel\tess_tess_YAF_03858.npy,mfccs\tess_tess_YAF_03858.npy,5
data/tess\YAF_happy\YAF_sheep_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03400.npy,mel_3channel\tess_tess_YAF_03400.npy,mfccs\tess_tess_YAF_03400.npy,3
data/ravdess\Actor_21\03-01-04-02-01-01-21.wav,sad,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01056.npy,mel_3channel\ravdess_ravdess_21_01056.npy,mfccs\ravdess_ravdess_21_01056.npy,5
data/tess\OAF_Sad\OAF_keg_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01722.npy,mel_3channel\tess_tess_OAF_01722.npy,mfccs\tess_tess_OAF_01722.npy,5
data/tess\OAF_happy\OAF_death_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02276.npy,mel_3channel\tess_tess_OAF_02276.npy,mfccs\tess_tess_OAF_02276.npy,3
data/ravdess\Actor_13\03-01-07-02-01-02-13.wav,disgust,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00665.npy,mel_3channel\ravdess_ravdess_13_00665.npy,mfccs\ravdess_ravdess_13_00665.npy,1
data/tess\YAF_sad\YAF_tell_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_04016.npy,mel_3channel\tess_tess_YAF_04016.npy,mfccs\tess_tess_YAF_04016.npy,5
data/tess\OAF_Sad\OAF_sure_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01811.npy,mel_3channel\tess_tess_OAF_01811.npy,mfccs\tess_tess_OAF_01811.npy,5
data/tess\OAF_Fear\OAF_rough_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01390.npy,mel_3channel\tess_tess_OAF_01390.npy,mfccs\tess_tess_OAF_01390.npy,2
data/savee\JE_a13.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04180.npy,mel_3channel\savee_savee_JE_04180.npy,mfccs\savee_savee_JE_04180.npy,0
data/savee\DC_h08.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04100.npy,mel_3channel\savee_savee_DC_04100.npy,mfccs\savee_savee_DC_04100.npy,3
data/tess\YAF_pleasant_surprised\YAF_thought_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03819.npy,mel_3channel\tess_tess_YAF_03819.npy,mfccs\tess_tess_YAF_03819.npy,6
data/tess\YAF_pleasant_surprised\YAF_yearn_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03844.npy,mel_3channel\tess_tess_YAF_03844.npy,mfccs\tess_tess_YAF_03844.npy,6
data/tess\YAF_pleasant_surprised\YAF_fall_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03686.npy,mel_3channel\tess_tess_YAF_03686.npy,mfccs\tess_tess_YAF_03686.npy,6
data/tess\YAF_pleasant_surprised\YAF_said_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03792.npy,mel_3channel\tess_tess_YAF_03792.npy,mfccs\tess_tess_YAF_03792.npy,6
data/savee\JK_d10.wav,disgust,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04312.npy,mel_3channel\savee_savee_JK_04312.npy,mfccs\savee_savee_JK_04312.npy,1
data/tess\OAF_angry\OAF_time_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02021.npy,mel_3channel\tess_tess_OAF_02021.npy,mfccs\tess_tess_OAF_02021.npy,0
data/ravdess\Actor_08\03-01-03-01-02-02-08.wav,happy,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00371.npy,mel_3channel\ravdess_ravdess_08_00371.npy,mfccs\ravdess_ravdess_08_00371.npy,3
data/tess\YAF_angry\YAF_pain_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02765.npy,mel_3channel\tess_tess_YAF_02765.npy,mfccs\tess_tess_YAF_02765.npy,0
data/ravdess\Actor_08\03-01-08-01-02-02-08.wav,surprised,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00411.npy,mel_3channel\ravdess_ravdess_08_00411.npy,mfccs\ravdess_ravdess_08_00411.npy,6
data/tess\OAF_Pleasant_surprise\OAF_bite_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01454.npy,mel_3channel\tess_tess_OAF_01454.npy,mfccs\tess_tess_OAF_01454.npy,6
data/ravdess\Actor_13\03-01-06-02-01-02-13.wav,fearful,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00657.npy,mel_3channel\ravdess_ravdess_13_00657.npy,mfccs\ravdess_ravdess_13_00657.npy,2
data/tess\YAF_angry\YAF_search_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02794.npy,mel_3channel\tess_tess_YAF_02794.npy,mfccs\tess_tess_YAF_02794.npy,0
data/ravdess\Actor_19\03-01-08-01-02-02-19.wav,surprised,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00983.npy,mel_3channel\ravdess_ravdess_19_00983.npy,mfccs\ravdess_ravdess_19_00983.npy,6
data/tess\YAF_sad\YAF_week_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_04035.npy,mel_3channel\tess_tess_YAF_04035.npy,mfccs\tess_tess_YAF_04035.npy,5
data/ravdess\Actor_20\03-01-08-02-01-02-20.wav,surprised,ravdess_20,female,ravdess,mel_spectrograms\ravdess_ravdess_20_01037.npy,mel_3channel\ravdess_ravdess_20_01037.npy,mfccs\ravdess_ravdess_20_01037.npy,6
data/tess\YAF_angry\YAF_yes_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02845.npy,mel_3channel\tess_tess_YAF_02845.npy,mfccs\tess_tess_YAF_02845.npy,0
data/ravdess\Actor_05\03-01-04-01-02-02-05.wav,sad,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00223.npy,mel_3channel\ravdess_ravdess_05_00223.npy,mfccs\ravdess_ravdess_05_00223.npy,5
data/ravdess\Actor_06\03-01-03-02-02-02-06.wav,happy,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00271.npy,mel_3channel\ravdess_ravdess_06_00271.npy,mfccs\ravdess_ravdess_06_00271.npy,3
data/ravdess\Actor_23\03-01-07-01-02-02-23.wav,disgust,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01183.npy,mel_3channel\ravdess_ravdess_23_01183.npy,mfccs\ravdess_ravdess_23_01183.npy,1
data/tess\YAF_happy\YAF_keg_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03322.npy,mel_3channel\tess_tess_YAF_03322.npy,mfccs\tess_tess_YAF_03322.npy,3
data/ravdess\Actor_01\03-01-03-02-02-02-01.wav,happy,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00011.npy,mel_3channel\ravdess_ravdess_01_00011.npy,mfccs\ravdess_ravdess_01_00011.npy,3
data/ravdess\Actor_14\03-01-05-02-02-02-14.wav,angry,ravdess_14,female,ravdess,mel_spectrograms\ravdess_ravdess_14_00703.npy,mel_3channel\ravdess_ravdess_14_00703.npy,mfccs\ravdess_ravdess_14_00703.npy,0
data/savee\JE_su08.wav,surprised,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04280.npy,mel_3channel\savee_savee_JE_04280.npy,mfccs\savee_savee_JE_04280.npy,6
data/tess\OAF_Sad\OAF_pad_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01763.npy,mel_3channel\tess_tess_OAF_01763.npy,mfccs\tess_tess_OAF_01763.npy,5
data/ravdess\Actor_13\03-01-04-01-01-01-13.wav,sad,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00636.npy,mel_3channel\ravdess_ravdess_13_00636.npy,mfccs\ravdess_ravdess_13_00636.npy,5
data/ravdess\Actor_03\03-01-08-01-02-01-03.wav,surprised,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00150.npy,mel_3channel\ravdess_ravdess_03_00150.npy,mfccs\ravdess_ravdess_03_00150.npy,6
data/tess\OAF_angry\OAF_sour_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02007.npy,mel_3channel\tess_tess_OAF_02007.npy,mfccs\tess_tess_OAF_02007.npy,0
data/ravdess\Actor_02\03-01-07-02-02-01-02.wav,disgust,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00094.npy,mel_3channel\ravdess_ravdess_02_00094.npy,mfccs\ravdess_ravdess_02_00094.npy,1
data/tess\YAF_neutral\YAF_burn_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03459.npy,mel_3channel\tess_tess_YAF_03459.npy,mfccs\tess_tess_YAF_03459.npy,4
data/ravdess\Actor_06\03-01-03-01-01-01-06.wav,happy,ravdess_06,female,ravdess,mel_spectrograms\ravdess_ravdess_06_00264.npy,mel_3channel\ravdess_ravdess_06_00264.npy,mfccs\ravdess_ravdess_06_00264.npy,3
data/tess\YAF_neutral\YAF_thin_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03617.npy,mel_3channel\tess_tess_YAF_03617.npy,mfccs\tess_tess_YAF_03617.npy,4
data/tess\YAF_pleasant_surprised\YAF_dead_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03675.npy,mel_3channel\tess_tess_YAF_03675.npy,mfccs\tess_tess_YAF_03675.npy,6
data/savee\JE_h11.wav,happy,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04223.npy,mel_3channel\savee_savee_JE_04223.npy,mfccs\savee_savee_JE_04223.npy,3
data/tess\YAF_disgust\YAF_hole_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02910.npy,mel_3channel\tess_tess_YAF_02910.npy,mfccs\tess_tess_YAF_02910.npy,1
data/tess\YAF_sad\YAF_sub_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_04009.npy,mel_3channel\tess_tess_YAF_04009.npy,mfccs\tess_tess_YAF_04009.npy,5
data/ravdess\Actor_05\03-01-06-01-02-01-05.wav,fearful,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00238.npy,mel_3channel\ravdess_ravdess_05_00238.npy,mfccs\ravdess_ravdess_05_00238.npy,2
data/savee\DC_h15.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04107.npy,mel_3channel\savee_savee_DC_04107.npy,mfccs\savee_savee_DC_04107.npy,3
data/tess\YAF_fear\YAF_name_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03157.npy,mel_3channel\tess_tess_YAF_03157.npy,mfccs\tess_tess_YAF_03157.npy,2
data/tess\OAF_happy\OAF_wash_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02434.npy,mel_3channel\tess_tess_OAF_02434.npy,mfccs\tess_tess_OAF_02434.npy,3
data/ravdess\Actor_12\03-01-05-01-01-02-12.wav,angry,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00593.npy,mel_3channel\ravdess_ravdess_12_00593.npy,mfccs\ravdess_ravdess_12_00593.npy,0
data/tess\YAF_angry\YAF_shout_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02803.npy,mel_3channel\tess_tess_YAF_02803.npy,mfccs\tess_tess_YAF_02803.npy,0
